"STATION","DATE","AWND","DAEV","DAPR","DASF","EVAP","FMTM","MDEV","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00119221","2003-09-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","55","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"72","39","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","43","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-22",,,,,,,,,,,,,"0.25",,,"0.0","0.0",,,,"76","61","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-23",,,,,,,,,,,,,"0.07",,,"0.0","0.0",,,,"69","45","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-24",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"71","47","69",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-25",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"69","43","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"64","42","58",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-27",,,,,,,,,,,,,"0.65",,,"0.0","0.0",,,,"62","46","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-28",,,,,,,,,,,,,"0.06",,,"0.0","0.0",,,,"60","44","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","36","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-09-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"60","39","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","46","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-02",,,,,,,,,,,,,"0.29",,,"0.0","0.0",,,,"57","47","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-03",,,,,,,,,,,,,"1.17",,,"0.0","0.0",,,,"56","48","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-04",,,,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"71","47","68",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-05",,,,,,,,,,,,,"1.68",,,"0.0","0.0",,,,"68","38","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"47","31","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"45","26","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","21","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","16","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"51","22","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-11",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"56","47","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-12",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"62","30","52",,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USC00119221","2003-11-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"62","29","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","25","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-15",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"45","38","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-16",,,,,,,,,,,,,"0.07",,,"0.0","0.0",,,,"47","42","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-17",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"52","33","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-18",,,,,,,,,,,,,"1.36",,,"0.0","0.0",,,,"61","51","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-19",,,,,,,,,,,,,"0.57",,,"0.0","0.0",,,,"58","36","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"65","33","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"64","41","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"54","41","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-23",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"65","47","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-24",,,,,,,,,,,,,"0.67",,,"0.0","0.0",,,,"65","19","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"40","24","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","29","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-27",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"47","40","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","28","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","25","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-11-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","34","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"54","29","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"41","17","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"39","28","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"38","32","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-05",,,,,,,,,,,,,"0.66",,,"0.0","0.0",,,,"43","32","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","25","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","25","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","35","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"45","41","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-10",,,,,,,,,,,,,"1.03",,,"0.0","0.0",,,,"56","38","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-11",,,,,,,,,,,,,"0.17",,,"0.0","0.0",,,,"38","20","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"25","10","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"29","9","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-14",,,,,,,,,,,,,"0.04",,,"0.8","1.0",,,,"32","24","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"37","24","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","30","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-17",,,,,,,,,,,,,"0.04",,,"0.2","0.0",,,,"30","21","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"26","12","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-19",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"30","24","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"31","8","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"47","23","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-23",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-24",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"39","13","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"45","14","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"47","32","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","41","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","29","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"41","25","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2003-12-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","37","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","20","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"55","38","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-03",,,,,,,,,,,,,"0.14",,,"0.0","0.0",,,,"61","37","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-04",,,,,,,,,,,,,"0.03",,,"0.3","0.0",,,,"37","27","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-05",,,,,,,,,,,,,"0.30",,,"4.5","5.0",,,,"29","18","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-06",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,"19","-4","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-07",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,"19","6","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-08",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,"29","17","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-09",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,"29","23","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-10",,,,,,,,,,,,,"0.01",,,"0.0","3.0",,,,"25","13","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-11",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,"38","24","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-12",,,,,,,,,,,,,"0.00",,,"0.0","2.0",,,,"39","33","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-13",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,"35","26","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"36","25","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"34","11","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"29","23","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-17",,,,,,,,,,,,,"0.17",,,"0.0","0.0",,,,"33","27","33",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,
"USC00119221","2004-01-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"33","13","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"19","3","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"22","10","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"37","6","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"37","4","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"23","5","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-24",,,,,,,,,,,,,"0.08",,,"1.0","1.0",,,,"24","20","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-25",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,"21","9","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-26",,,,,,,,,,,,,"0.03",,,"0.8","2.0",,,,"22","19","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-27",,,,,,,,,,,,,"0.17",,,"2.5","5.0",,,,"24","16","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-28",,,,,,,,,,,,,"0.04",,,"0.5","5.0",,,,"20","1","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-29",,,,,,,,,,,,,"0.01",,,"0.0","5.0",,,,"10","1","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-30",,,,,,,,,,,,,"0.07",,,"0.6","5.0",,,,"5","-9","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-01-31",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,"13","-9","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-01",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,"30","8","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-02",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,"33","23","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-03",,,,,,,,,,,,,"0.28",,,"2.5","6.0",,,,"33","23","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-04",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"26","-5","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-05",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"28","15","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-06",,,,,,,,,,,,,"0.19",,,"1.5","7.0",,,,"33","25","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-07",,,,,,,,,,,,,"0.02",,,"0.0","7.0",,,,"31","21","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-08",,,,,,,,,,,,,"0.02",,,"0.0","7.0",,,,"30",,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-09",,,,,,,,,,,,,"0.00",,,"0.0","7.0",,,,"32","22","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-10",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"33","22","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-11",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"36","7","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-12",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"36","15","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-13",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"29","11","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-14",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"35","21","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-15",,,,,,,,,,,,,"0.00",,,"0.5","6.0",,,,"34","14","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-16",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"28","0","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-17",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,"37","12","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-18",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,"42","11","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-19",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,"44","26","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-20",,,,,,,,,,,,,"0.07",,,"0.0","3.0",,,,"44","36","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-21",,,,,,,,,,,,,"0.10",,,"0.2","1.0",,,,"40","31","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","20","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"48","38","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"47","34","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"41","21","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"45","21","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"50","20","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"55","23","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-02-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"61","33","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-01",,,,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"62","46","60",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-02",,,,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"60","41","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","38","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-04",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"46","41","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-05",,,,,,,,,,,,,"1.50",,,"0.0","0.0",,,,"60","40","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","37","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-07",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"46","37","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"42","28","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"40","24","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","22","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","22","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"34","15","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"47","14","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-14",,,,,,,,,,,,,"0.26",,,"0.0","0.0",,,,"47","37","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","23","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-16",,,,,,,,,,,,,"0.04",,,"0.9","0.0",,,,"33","30","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-17",,,,,,,,,,,,,"0.04",,,"0.3","0.0",,,,"35","29","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-18",,,,,,,,,,,,,"0.06",,,"0.2","0.0",,,,"41","23","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-19",,,,,,,,,,,,,"0.12",,,"0.0","0.0",,,,"52","22","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-20",,,,,,,,,,,,,"0.08",,,"0.0","0.0",,,,"63","47","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"58","29","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"41","14","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"61","30","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-24",,,,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"62","43","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-25",,,,,,,,,,,,,"0.24",,,"0.0","0.0",,,,"63","56","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-26",,,,,,,,,,,,,"0.58",,,"0.0","0.0",,,,"69","58","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-27",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"68","43","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","57","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-29",,,,,,,,,,,,,"0.97",,,"0.0","0.0",,,,"74","60","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","37","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-03-31",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"52","36","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-04-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"52","33","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-04-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"57","32","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-04-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","27","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-04-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"52","32","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00119221","2004-04-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"54","25","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
